[0.0, 0.0, 5e-05, 0.0, 0.0, 0.0, 5e-05, 0.0, 0.0],
[0.0, 0.0, 0.0005736842105263159, 0.0, 0.0, 0.0, 0.0005736842105263159, 0.0, 0.0],
[0.0, 0.0, 0.0010973684210526316, 0.0, 0.0, 0.0, 0.0010973684210526316, 0.0, 0.0],
[0.0, 0.0, 0.0016210526315789473, 0.0, 0.0, 0.0, 0.0016210526315789473, 0.0, 0.0],
[0.0, 0.0, 0.0021447368421052635, 0.0, 0.0, 0.0, 0.0021447368421052635, 0.0, 0.0],
[0.0, 0.0, 0.0026684210526315795, 0.0, 0.0, 0.0, 0.0026684210526315795, 0.0, 0.0],
[0.0, 0.0, 0.003192105263157895, 0.0, 0.0, 0.0, 0.003192105263157895, 0.0, 0.0],
[0.0, 0.0, 0.003715789473684211, 0.0, 0.0, 0.0, 0.003715789473684211, 0.0, 0.0],
[0.0, 0.0, 0.0042394736842105265, 0.0, 0.0, 0.0, 0.0042394736842105265, 0.0, 0.0],
[0.0, 0.0, 0.004763157894736842, 0.0, 0.0, 0.0, 0.004763157894736842, 0.0, 0.0],
[0.0, 0.0, 0.005286842105263158, 0.0, 0.0, 0.0, 0.005286842105263158, 0.0, 0.0],
[0.0, 0.0, 0.005810526315789474, 0.0, 0.0, 0.0, 0.005810526315789474, 0.0, 0.0],
[0.0, 0.0, 0.006334210526315789, 0.0, 0.0, 0.0, 0.006334210526315789, 0.0, 0.0],
[0.0, 0.0, 0.006857894736842105, 0.0, 0.0, 0.0, 0.006857894736842105, 0.0, 0.0],
[0.0, 0.0, 0.007381578947368421, 0.0, 0.0, 0.0, 0.007381578947368421, 0.0, 0.0],
[0.0, 0.0, 0.007905263157894738, 0.0, 0.0, 0.0, 0.007905263157894738, 0.0, 0.0],
[0.0, 0.0, 0.008428947368421053, 0.0, 0.0, 0.0, 0.008428947368421053, 0.0, 0.0],
[0.0, 0.0, 0.008952631578947368, 0.0, 0.0, 0.0, 0.008952631578947368, 0.0, 0.0],
[0.0, 0.0, 0.009476315789473685, 0.0, 0.0, 0.0, 0.009476315789473685, 0.0, 0.0],
[0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0],
